code;libelle_v2020;classant_2020
NJEA002;Réinsertion et/ou suture du tendon du muscle quadriceps fémoral;1
NJEA007;Réinsertion et/ou suture du ligament patellaire [tendon rotulien];1
NJMA002;Reconstruction de l’appareil extenseur du genou par autogreffe ostéotendineuse prélevée sur le genou homolatéral;1
NJMA001;Reconstruction de l’appareil extenseur du genou par autogreffe ostéotendineuse prélevée sur le genou controlatéral;1
NJAA002;Allongement et/ou transfert de tendon sans capsulotomie pour correction d'attitude vicieuse du genou, par abord direct;1
NJAA004;Allongement et/ou transfert de plusieurs tendons avec capsulotomie pour correction d'attitude vicieuse du genou, par abord direct;1
NJPA032;Incisions axiales [Peignage] du ligament patellaire [tendon rotulien], sans plastie;1
NJPA016;Incisions axiales [Peignage] du ligament patellaire [tendon rotulien], avec plastie autologue;1
NJBA002;Raccourcissement du ligament patellaire [tendon rotulien];1
NJBA001;Raccourcissement du ligament patellaire [tendon rotulien], avec section ou allongement du muscle droit fémoral;1
NJFA008;Exérèse d’un hygroma du genou, par abord direct;1
NJMA007;Correction progressive d'une déformation du genou par fixateur externe;1
NJMB001;Réparation d'une rupture du tendon calcanéen [d'Achille], par voie transcutanée;1
NJCA001;Suture d'un tendon de l'arrière-pied, par abord direct;1
NJMA003;Autoplastie d'un tendon de l'arrière-pied, par abord direct;1
NJEA003;Réinsertion du tendon calcanéen [d'Achille], par abord direct;1
NJAA003;Allongement d'un tendon de l'arrière-pied, par abord direct;1
NJAA001;Allongement de plusieurs tendons de l'arrière-pied, par abord direct;1
NJPA014;Aponévrotomie intramusculaire pour allongement du muscle triceps sural, par abord direct;1
NJPA018;Libération, incisions axiales ou ténosynovectomie d'un tendon de l'arrière-pied;1
NJFA005;Ténosynovectomie de plusieurs tendons de l'arrière-pied;1
NJEA009;Transfert tendineux et/ou ténodèse pour rétablissement de la flexion dorsale de la cheville;1
NJEA011;Transfert tendineux et/ou ténodèse pour rétablissement de la flexion plantaire de la cheville;1
NJEA006;Transfert tendineux et/ou ténodèse pour rétablissement de l'éversion ou de l'inversion du pied;1
NJEA010;Transfert tendineux pour rétablissement de la fonction intrinsèque du premier orteil et/ou des orteils latéraux;1
NJEA008;Transfert tendineux pour rétablissement de l'extension du premier orteil;1
NJPA025;Section ou allongement d'un tendon de muscle extenseur ou de muscle fléchisseur des orteils à l'avant-pied;1
NJPA029;Section ou allongement de plusieurs tendons pour correction d'attitude vicieuse du pied;1
NGFA002;Exérèse d'un kyste synovial ou d'une bourse séreuse de la cheville ou du pied, par abord direct;1
NJPA023;Libération antérieure de la cheville et du pied, pour pied convexe;1
NJPA010;Libérations antérieure et postérieure de la cheville et du pied, pour pied convexe;1
NJPA002;Libération des tissus mous de la cheville ou de l'arrière-pied avec capsulotomie, par abord postérieur;1
NJPA019;Libération des tissus mous de la cheville ou de l'arrière-pied avec capsulotomie, par abord postérieur et par abord médial;1
NJPA009;Libération des tissus mous de la cheville ou de l'arrière-pied et du médiopied avec capsulotomie, par abord postérieur, abord médial et abord latéral;1
NJPA027;Libération des tissus mous de la cheville ou de l'arrière-pied et du médiopied avec capsulotomie et ostéotomie du tarse ou du métatarse, par abord postérieur, abord médial et abord latéral;1
NJPA007;Aponévrotomie ou aponévrectomie plantaire, ou désinsertion de l'aponévrose plantaire;1
NJPA015;Aponévrotomie et désinsertion musculaire à la plante du pied [Libération plantaire];1
NJPA006;Aponévrotomie et désinsertion musculaire à la plante du pied [Libération plantaire] avec ostéotomie du métatarse;1
NJEA005;Alignement d'une camptodactylie d'orteil par libération des tissus mous;1
NDFA007;Exérèse d'un os sésamoïde du pied;1
NJMA004;Reconstruction du rétinaculum des muscles fibulaires [gaine des tendons péroniers] par plastie capsuloligamentaire, périostée et/ou osseuse;1
NJMA005;Correction progressive d'une déformation du pied par fixateur externe;1
NJMA006;Correction progressive d'une déformation du pied par fixateur externe, avec libération des tissus mous;1
NZFA012;Amputation d'un orteil surnuméraire, sans reconstruction articulaire;1
NZFA011;Amputation d'un orteil surnuméraire, avec reconstruction articulaire;1
NZMA002;Reconstruction de l'avant-pied pour malformation de type pied en fourche;1
NZMA001;Reconstruction et réalignement du premier rayon du pied pour malformation;1
NZEA004;Repositionnement du pied pour agénésie de la fibula;1
NZEA001;Repositionnement du pied pour agénésie du tibia;1
NJFA003;Résection des tissus mous pour hypertrophie et gigantisme du pied;1
NJFA004;Résection des tissus mous avec résection osseuse pour hypertrophie et gigantisme du pied avec dysplasie;1
QDPA001;Séparation d'une syndactylie des orteils par plastie cutanée d'une ou plusieurs commissures;1
NJPA030;Section, allongement ou transfert tendineux pour correction unilatérale d'attitude vicieuse de la hanche et du genou, par abord direct;1
NJPA011;Section, allongement ou transfert tendineux pour correction unilatérale d'attitude vicieuse de la hanche et du genou, avec raccourcissement du ligament patellaire, par abord direct;1
NJPA036;Section, allongement ou transfert tendineux pour correction unilatérale d'attitude vicieuse de la hanche et du genou, avec arthrodèse du couple de torsion du pied et correction de vices architecturaux, par abord direct;1
NJPA024;Section, allongement ou transfert tendineux pour correction unilatérale d'attitude vicieuse de la hanche, du genou et du pied, par abord direct;1
NJPA021;Section, allongement ou transfert tendineux pour correction unilatérale d'attitude vicieuse de la hanche, du genou et du pied, avec raccourcissement du ligament patellaire, par abord direct;1
NJPA004;Section, allongement ou transfert tendineux pour correction unilatérale d'attitude vicieuse de la hanche, du genou et du pied, avec arthrodèse du couple de torsion du pied et correction de vices architecturaux, par abord direct;1
NJPA005;Section, allongement ou transfert tendineux pour correction unilatérale d'attitude vicieuse de la hanche, du genou et du pied, avec ostéotomie simple de la diaphyse du fémur, par abord direct;1
NJPA017;Section, allongement ou transfert tendineux pour correction unilatérale d'attitude vicieuse de la hanche, du genou et du pied, avec ostéotomie simple de la diaphyse du fémur et du tibia, par abord direct;1
NJPA031;Section, allongement ou transfert tendineux pour correction unilatérale d'attitude vicieuse de la hanche, du genou et du pied, avec ostéotomie simple de la diaphyse du fémur, arthrodèse du couple de torsion du pied et correction de vices architecturaux, par abord direct;1
NJPA013;Section, allongement ou transfert tendineux pour correction bilatérale d'attitude vicieuse de la hanche et du genou, par abord direct;1
NJPA026;Section, allongement ou transfert tendineux pour correction bilatérale d'attitude vicieuse de la hanche et du genou, avec raccourcissement du ligament patellaire, par abord direct;1
NJPA012;Section, allongement ou transfert tendineux pour correction bilatérale d'attitude vicieuse de la hanche et du genou, avec arthrodèse du couple de torsion du pied et correction de vices architecturaux, par abord direct;1
NJPA022;Section, allongement ou transfert tendineux pour correction bilatérale d'attitude vicieuse de la hanche, du genou et du pied, par abord direct;1
NJPA028;Section, allongement ou transfert tendineux pour correction bilatérale d'attitude vicieuse de la hanche, du genou et du pied, avec raccourcissement du ligament patellaire, par abord direct;1
NJPA008;Section, allongement ou transfert tendineux pour correction bilatérale d'attitude vicieuse de la hanche, du genou et du pied, avec arthrodèse du couple de torsion du pied et correction de vices architecturaux, par abord direct;1
NJPA020;Section, allongement ou transfert tendineux pour correction bilatérale d'attitude vicieuse de la hanche, du genou et du pied, avec ostéotomie simple de la diaphyse du fémur, par abord direct;1
NJPA001;Section, allongement ou transfert tendineux pour correction bilatérale d'attitude vicieuse de la hanche, du genou et du pied, avec ostéotomie simple de la diaphyse du fémur et du tibia, par abord direct;1
NJPA033;Section, allongement ou transfert tendineux pour correction bilatérale d'attitude vicieuse de la hanche, du genou et du pied, avec ostéotomie simple de la diaphyse du fémur, arthrodèse du couple de torsion du pied et correction de vices architecturaux, par abord direct;1
NZEP002;Traction continue cutanée du membre inférieur d'une durée inférieure à 7 jours, pour lésion non traumatique;1
NZEP001;Traction continue cutanée du membre inférieur d'une durée égale ou supérieure à 7 jours, pour lésion non traumatique;1
NZEB001;Traction continue transosseuse du membre inférieur, pour lésion non traumatique;1
NZFA008;Désarticulation ou amputation interilioabdominale;1
NZFA006;Désarticulation ou amputation du membre inférieur à travers l'os coxal, l'articulation sacro-iliaque ou le sacrum;1
NZFA001;Désarticulation de la hanche;1
NZFA007;Amputation transfémorale;1
NZFA003;Désarticulation du genou;1
NZFA002;Amputation transtibiale;1
NZFA009;Amputation ou désarticulation à la cheville ou à l'arrière-pied;1
NZFA005;Amputation ou désarticulation au médiopied ou à l'avant-pied, sans stabilisation de l'arrière-pied;1
NZFA013;Amputation ou désarticulation du médiopied ou de l'avant-pied, avec stabilisation de l'arrière-pied;1
NZFA010;Amputation ou désarticulation d'un orteil;1
NZFA004;Amputation ou désarticulation de plusieurs orteils;1
NZEA006;Réimplantation du membre inférieur sectionné à la cuisse;1
NZEA002;Réimplantation du membre inférieur sectionné à la jambe;1
NZEA007;Réimplantation du pied;1
NDEA002;Réimplantation du premier orteil;1
NZEA003;Transplantation du pied à la cuisse avec conservation des pédicules vasculonerveux;1
PDHA001;Biopsie des tissus mous sousfasciaux, par abord direct;1
PACC001;Perforation ou forage d'une épiphyse fertile, par arthroscopie;1
PACA001;Perforation ou forage d'une épiphyse fertile, par arthrotomie;1
PADA003;Fixation ou exérèse de noyau d'ossification accessoire, par abord direct;1
PADA001;Épiphysiodèse sur un cartilage de croissance, par abord direct;1
PAPA003;Ostéotomies multiples d'alignement avec abord des deux extrémités d'un os long, par abord direct;1
PAPA001;Ostéotomies multiples d'alignement avec abord des deux extrémités de plusieurs os longs homolatéraux, par abord direct;1
PAPA002;Ostéotomie itérative pour cal prématuré au cours de l'allongement progressif d'un os long;1
PAGA006;Évidement d'une épiphyse active sans comblement, par arthrotomie;1
PAGA003;Évidement d'une épiphyse active avec comblement, par arthrotomie;1
PAGA005;Évidement d'une épiphyse, par abord extraarticulaire;1
PAFA005;Résection segmentaire d'un os avec ostéosynthèse, pour pseudarthrose congénitale;1
PAFA007;Résection segmentaire d'un os avec ostéosynthèse et transfert axial progressif de fragment osseux, pour pseudarthrose congénitale;1
PAGA011;Ablation de matériel d'ostéosynthèse des membres sur un site, par abord direct;1
PAGA009;Ablation de matériel d'ostéosynthèse des membres sur plusieurs sites, par abord direct;1
PAGA010;Ablation de matériel d'ostéosynthèse centromédullaire des membres sur un site, par abord direct;1
PAGA008;Ablation de matériel d'ostéosynthèse centromédullaire des membres sur plusieurs sites, par abord direct;1
PAKB002;Changement complet d'un système externe d'allongement osseux progressif;1
PANL001;Irradiation interne d'une lésion osseuse par injection intraveineuse d'agent pharmacologique radio-isotopique;1
PAGA007;Désépiphysiodèse d'un os long, par abord direct;1
PBLL001;Synoviorthèse isotopique d'un membre;1
PAGA002;Ablation de greffon ou de matériau inerte non prothétique de la diaphyse d'os long;1
PCLB002;Séance d'injection de toxine botulique dans les muscles striés par voie transcutanée, sans examen électromyographique de détection;1
PCLB003;Séance d'injection de toxine botulique dans les muscles striés par voie transcutanée, avec examen électromyographique de détection;1
PCCA001;Suture de rupture de muscle;1
PCCA002;Suture de plaie ou de rupture de tendon;1
PCMA001;Plastie d'allongement ou de raccourcissement de tendon par dédoublement ou retournement, par abord direct;1
PCEA003;Transfert musculotendineux pédiculé unipolaire pour réanimation motrice, par abord direct;1
PCEA001;Transfert musculotendineux pédiculé bipolaire pour réanimation motrice, par abord direct;1
PCEA004;Lambeau libre musculotendineux pour réanimation motrice, avec anastomoses vasculaires et nerveuse;1
PCPA003;Désinsertion musculotendineuse;1
PCPA001;Libération neuro-musculo-cutanée d'un membre pour avancement musculotendineux;1
PCPA005;Ténotomie, par abord direct;1
PCPA004;Fasciomyotomie pour décompression de loge d'un membre, par abord direct;1
PCPA002;Aponévrotomie intramusculaire pour allongement;1
PCEA002;Réinsertion transosseuse de tendon, par abord direct;1
PCDA001;Ténodèse, par abord direct;1
PCPA006;Section ou plastie d'agrandissement de poulie de réflexion de tendon, par abord direct;1
